#LECROYWR64MXi,50182,Histogram
#Segments,1,SegmentSize,500
#Segment,TrigTime,TimeSinceSegment1
#1,23-Nov-2012 14:07:17,0                 
#Time,Ampl
0.0002484,0
0.0002488,0
0.0002492,0
0.0002496,0
0.00025,0
0.0002504,0
0.0002508,0
0.0002512,0
0.0002516,0
0.000252,0
0.0002524,0
0.0002528,0
0.0002532,0
0.0002536,0
0.000254,0
0.0002544,0
0.0002548,0
0.0002552,0
0.0002556,0
0.000256,0
0.0002564,0
0.0002568,0
0.0002572,0
0.0002576,0
0.000258,0
0.0002584,0
0.0002588,0
0.0002592,0
0.0002596,0
0.00026,0
0.0002604,0
0.0002608,0
0.0002612,0
0.0002616,0
0.000262,0
0.0002624,0
0.0002628,0
0.0002632,0
0.0002636,0
0.000264,0
0.0002644,0
0.0002648,0
0.0002652,0
0.0002656,0
0.000266,0
0.0002664,0
0.0002668,0
0.0002672,0
0.0002676,0
0.000268,0
0.0002684,0
0.0002688,0
0.0002692,0
0.0002696,0
0.00027,0
0.0002704,0
0.0002708,0
0.0002712,0
0.0002716,0
0.000272,0
0.0002724,0
0.0002728,0
0.0002732,0
0.0002736,0
0.000274,0
0.0002744,0
0.0002748,0
0.0002752,0
0.0002756,0
0.000276,0
0.0002764,0
0.0002768,0
0.0002772,0
0.0002776,0
0.000278,0
0.0002784,0
0.0002788,0
0.0002792,0
0.0002796,0
0.00028,0
0.0002804,0
0.0002808,0
0.0002812,0
0.0002816,0
0.000282,0
0.0002824,0
0.0002828,0
0.0002832,0
0.0002836,0
0.000284,0
0.0002844,0
0.0002848,0
0.0002852,0
0.0002856,0
0.000286,0
0.0002864,0
0.0002868,0
0.0002872,0
0.0002876,0
0.000288,0
0.0002884,0
0.0002888,0
0.0002892,0
0.0002896,0
0.00029,0
0.0002904,0
0.0002908,0
0.0002912,0
0.0002916,0
0.000292,0
0.0002924,0
0.0002928,0
0.0002932,0
0.0002936,0
0.000294,0
0.0002944,0
0.0002948,0
0.0002952,0
0.0002956,0
0.000296,0
0.0002964,0
0.0002968,0
0.0002972,0
0.0002976,0
0.000298,0
0.0002984,0
0.0002988,0
0.0002992,0
0.0002996,0
